timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
14,1,0,369526719.2081876,1467942000.0,0.2517311441515997,555069647.6829463,2251969.649606917,0.004625460909927712,7094.913008797202,3926940.6392694064,84482.71359527786,54977168.94977168,18216.267407029674,212003.98042034934,0,0,9999787996.019579,3204849647.682946,149780000,14978,4104.154670141763,5542.900788122814,29.195882018948044,1467.942,9.605506591708595,-1.0,1773.7282521993004,2739.72602739726,24984226.114015277
15,1,0,375069619.99631035,1467844000.0,0.25552417014090756,558995037.692935,2236155.807677571,0.004543132876249345,7201.33670392916,3926940.6392694064,91684.05029920703,58904109.589041084,18751.9659845792,230755.94640492855,0,0,9999769244.053595,3208765037.692935,149770000,14977,4187.416419699048,5626.044299944656,29.216119754392203,1467.8439999999998,9.806492872407539,-1.0,1800.33417598229,2739.72602739726,24983286.722163863
16,1,0,380695664.296255,1467746000.0,0.25937434971463386,562919986.2045195,2220564.2553715454,0.004495806564085293,7309.356754488096,3926940.6392694064,98993.40705369512,62831050.22831049,19301.484439427873,250057.43084435642,0,0,9999749942.569155,3212679986.2045193,149760000,14976,4271.928306001514,5710.434964443825,29.23934155768929,1467.7459999999999,10.010541192841014,-1.0,1827.339188622024,2739.72602739726,24982374.33532509
17,1,0,386406099.2606988,1467648000.0,0.2632825440846162,566844480.6978444,2205190.3874253477,0.004496991053582619,7418.997105805418,3926940.6392694064,106412.40415950054,66757990.86757989,19865.14305033256,269922.573894689,0,0,9999730077.426105,3216594480.6978445,149750000,14975,4357.709002778928,5796.091488910482,29.26551386844595,1467.648,10.217697088964467,-1.0,1854.7492764513543,2739.72602739726,24981489.358574145
18,1,0,392202190.74960923,1467550000.0,0.2672496274400254,570768508.3502562,2190029.7260845513,0.004496142390259408,7530.282062392498,3926940.6392694064,113942.68622189303,70684931.5068493,20443.268919948485,290365.84281463746,0,0,9999709634.157185,3220508508.350256,149740000,14974,4444.777466003296,5883.032861244139,29.294604759156584,1467.55,10.428006807047108,-1.0,1882.5705155981245,2739.72602739726,24980632.203062348
19,1,0,398085223.6108533,1467452000.0,0.27127648714292074,574692056.0297095,2175077.9167467365,0.0044340331305637954,7643.236293328384,3926940.6392694064,121585.92251522142,74611872.14611872,21036.19610943063,311402.0389240681,0,0,9999688597.961077,3224422056.0297093,149730000,14973,4533.152938042223,5971.2783541628,29.326583879423456,1467.452,10.641517313454283,-1.0,1910.809073332096,2739.72602739726,24979803.286108285
20,1,0,404056501.96501607,1467354000.0,0.2753640239267526,578615110.2880411,2160330.723782404,0.00443475546648438,7757.884837728309,3926940.6392694064,129343.80735294973,78538812.78538813,21644.265775447086,333046.30469951517,0,0,9999666953.695301,3228335110.288041,149720000,14972,4622.854951878131,6060.847529475242,29.3614224028898,1467.354,10.858276304617796,-1.0,1939.4712094320773,2739.72602739726,24979003.031290323
21,1,0,410117349.4944913,1467256000.0,0.27951315209785565,582537657.3541111,2145784.0265254355,0.004416291447633793,7874.253110294232,3926940.6392694064,137218.06046324398,82465753.42465754,22267.82630964036,355314.13100915554,0,0,9999644685.86899,3232247657.354111,149710000,14971,4713.903335394116,6151.760242417369,29.399092976746363,1467.2559999999999,11.07833221719498,-1.0,1968.563277573558,2739.72602739726,24978231.8685405
22,1,0,416269109.7369086,1467158000.0,0.2837247997399793,586459683.1268069,2131433.815425158,0.004350352411837872,7992.366906948646,3926940.6392694064,145210.42737019263,86392694.06392695,22907.23348057295,378221.36448972847,0,0,9999621778.63551,3236159683.1268067,149700000,14970,4806.3182157273095,6244.03664605363,29.439569673679674,1467.158,11.301734238417575,-1.0,1998.0917267371615,2739.72602739726,24977490.234239843
23,1,0,422513146.3829622,1467060000.0,0.28799990892189975,590381173.1679085,2117276.1883524526,0.004342265211770477,8112.2524105528755,3926940.6392694064,153322.6797807455,90319634.70319636,23562.850578193666,401784.21506792214,0,0,9999598215.784931,3240071173.1679087,149690000,14969,4900.120023690573,6337.697195744434,29.482827946138542,1467.06,11.528532316631361,-1.0,2028.0631026382189,2739.72602739726,24976778.571315084
24,1,0,428850843.5787066,1466962000.0,0.2923394359081603,594302112.6948137,2103307.3470527926,0.004322580408832184,8233.936196711167,3926940.6392694064,161556.61597745668,94246575.34246577,24235.04856086147,426019.26362878364,0,0,9999573980.736372,3243982112.6948137,149680000,14968,4995.329498263402,6432.7626536806,29.528844582802286,1466.962,11.758777172027804,-1.0,2058.484049177792,2739.72602739726,24976097.329336867
