timestep,run,subset,network_resource_demand,network_resource_provision,network_resource_demand_supply_ratio,dex_tokens,dex_usdc,dex_token_price,token_incentives_vested,token_seller_vested,token_incentives_vested_cum,token_seller_vested_cum,token_burned_supply,token_burned_supply_cum,token_minted_supply,token_minted_supply_cum,token_total_supply,token_circulating_supply,token_staked_supply,node_amount,node_profit,node_network_revenue,node_incentive_revenue,node_expenditures,node_apr,node_change_amount,foundation_revenue,foundation_expenditures,foundation_cash_reserves
11,1,0,301654131.19369173,1460592000.0,0.2065286754916443,544176885.4565004,2297047.2164605027,0.0046256954198500575,410958.90410958906,3515981.735159817,4520547.945205479,38675799.08675799,9771.518756285743,99461.5754632439,0,0,9999900538.424538,5593096885.4565,148920000,14892,3393.6441408762357,3094.8308996202304,1759.4052412560045,1460.5919999999999,7.96985135772606,-12.0,990.3458878784737,2739.72602739726,24980725.188097928
12,1,0,301804958.25928855,1459416000.0,0.20679844421281426,548213903.1850247,2280131.884174633,0.0046245700600585134,410958.90410958906,3515981.735159817,4931506.849315068,42191780.8219178,9922.910745149806,109384.4862083937,0,0,9999890615.513792,5597013903.185024,148800000,14880,3370.643411096921,3096.653099259549,1733.4063118373729,1459.416,7.927022633584377,-12.0,990.9289917630557,2739.72602739726,24978976.391062297
13,1,0,301955860.73841816,1458240000.0,0.2070686997602714,552250768.2733668,2263464.4835500605,0.004562969973722407,410958.90410958906,3515981.735159817,5342465.753424657,45707762.55707762,10075.550927455837,119460.03713584955,0,0,9999880539.962864,5600930768.273367,148680000,14868,3348.217223365199,3098.4768435159535,1707.9803798492453,1458.24,7.885312502838731,-12.0,991.5125899251051,2739.72602739726,24977228.177624825
14,1,0,302106838.66878736,1457064000.0,0.20733944333865043,556287479.4713802,2247039.608347522,0.00460614149052621,410958.90410958906,3515981.735159817,5753424.657534245,49223744.29223743,10229.441256003161,129689.47839185271,0,0,9999870310.521608,5604847479.47138,148560000,14856,3326.348866000619,3100.302134954831,1683.1107310457874,1457.0639999999999,7.844691380886741,-12.0,992.096683185546,2739.72602739726,24975480.548280615
15,1,0,302257892.0881217,1455888000.0,0.20761067615649123,560324035.5269642,2230852.008381938,0.004522494941348653,410958.90410958906,3515981.735159817,6164383.561643834,52739726.027397245,10384.583685517278,140074.06207736998,0,0,9999859925.937923,5608764035.526964,148440000,14844,3305.022232356746,3102.1289761490852,1658.7812562076606,1455.888,7.805130665087844,-12.0,992.6812723677073,2739.72602739726,24973733.50352559
16,1,0,302409021.03416574,1454712000.0,0.20788239942625464,564360435.186061,2214896.5839320305,0.004473757847409016,410958.90410958906,3515981.735159817,6575342.465753423,56255707.76255706,10540.980172653137,150615.0422500231,0,0,9999849384.95775,5612680435.186061,148320000,14832,3284.221794729108,3103.957369679164,1634.9764250499436,1454.712,7.766602696564851,-12.0,993.2663582973323,2739.72602739726,24971987.04385649
17,1,0,302560225.5446828,1453536000.0,0.20815461436433827,568396677.1926545,2199168.3803885453,0.004473329033970709,410958.90410958906,3515981.735159817,6986301.369863012,59771689.497716874,10698.632675998419,161313.67492602151,0,0,9999838686.325073,5616596677.192655,148200000,14820,3263.932579566551,3105.7873181330915,1611.6812614334594,1453.5359999999998,7.729080723699652,-12.0,993.8519418025892,2739.72602739726,24970241.169770896
18,1,0,302711505.65745515,1452360000.0,0.20842732219109253,572442760.2887679,2183624.436737466,0.0044708176621109375,410958.90410958906,3515981.735159817,7397260.273972601,63287671.23287669,10857.543156076857,172171.21808209838,0,0,9999827828.781918,5620512760.288768,148070000,14807,3244.140143912109,3107.6188241064974,1588.8813198056116,1452.36,7.692538867239425,-13.0,994.4380237140791,2739.72602739726,24968495.881767213
19,1,0,302862861.41028386,1451086000.0,0.20871461885118034,576488682.7810923,2168299.287281341,0.0044073560692196615,410958.90410958906,3515981.735159817,7808219.1780821895,66803652.9680365,11018.14694516385,183189.36502726222,0,0,9999816810.634974,5624428682.781093,147940000,14794,3224.888247651719,3109.4662972923998,1566.5079503593195,1451.086,7.657616022376821,-13.0,995.0292151335678,2739.72602739726,24966751.184954952
20,1,0,303014292.840989,1449812000.0,0.20900247262471894,580534443.4002084,2153188.3494779617,0.004406390612031704,410958.90410958906,3515981.735159817,8219178.082191778,70319634.70319632,11180.020153405829,194369.38518066803,0,0,9999805630.614819,5628344443.400208,147810000,14781,3206.1081123648,3111.315410791798,1544.6047015730019,1449.812,7.623625760974885,-13.0,995.6209314533754,2739.72602739726,24965007.07985901
21,1,0,303165799.9874095,1448538000.0,0.2092908850077868,584580040.8746935,2138287.1678780825,0.00438638658261355,410958.90410958906,3515981.735159817,8630136.986301368,73835616.43835613,11343.164784304623,205712.54996497266,0,0,9999794287.450035,5632260040.874694,147680000,14768,3187.7866622407105,3113.166167598776,1523.1584946419343,1448.538,7.590544620306989,-13.0,996.2131736316082,2739.72602739726,24963263.567005247
